#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
0,Mon Mar 30 15:07:49 EDT 2020,89,89,Assignment4Suite,ContainsTest1+ ContainsTest2+ ContainsTest3+ ContainsTest4+ GetMinTest1+ GetMinTest2+ GetMinTest3+ InsertTest1+ InsertTest2+ InsertTest3+ InsertTest4+ LevelTest1+ LevelTest2+ LevelTest3+ LevelTest4+ OrderingTest1+ OrderingTest2+ OrderingTest3+ OrderingTest4+ RemoveTest1+ RemoveTest2+ RemoveTest3+ RemoveTest4+ SizeTest1+ SizeTest2+ SizeTest3+ , ,GetMaxTest1- GetMaxTest2- GetMaxTest3- , ,
1,Mon Mar 30 17:08:53 EDT 2020,89,0,Assignment4Suite,ContainsTest1 ContainsTest2 ContainsTest3 ContainsTest4 GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 InsertTest4 LevelTest1 LevelTest2 LevelTest3 LevelTest4 OrderingTest1 OrderingTest2 OrderingTest3 OrderingTest4 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 SizeTest1 SizeTest2 SizeTest3 , ,GetMaxTest1 GetMaxTest2 GetMaxTest3 , ,
2,Mon Mar 30 17:10:48 EDT 2020,89,0,Assignment4Suite,ContainsTest1 ContainsTest2 ContainsTest3 ContainsTest4 GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 InsertTest4 LevelTest1 LevelTest2 LevelTest3 LevelTest4 OrderingTest1 OrderingTest2 OrderingTest3 OrderingTest4 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 SizeTest1 SizeTest2 SizeTest3 , ,GetMaxTest1 GetMaxTest2 GetMaxTest3 , ,
3,Mon Mar 30 17:11:41 EDT 2020,89,0,Assignment4Suite,ContainsTest1 ContainsTest2 ContainsTest3 ContainsTest4 GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 InsertTest4 LevelTest1 LevelTest2 LevelTest3 LevelTest4 OrderingTest1 OrderingTest2 OrderingTest3 OrderingTest4 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 SizeTest1 SizeTest2 SizeTest3 , ,GetMaxTest1 GetMaxTest2 GetMaxTest3 , ,
4,Mon Mar 30 17:12:12 EDT 2020,100,11,Assignment4Suite,ContainsTest1 ContainsTest2 ContainsTest3 ContainsTest4 GetMaxTest1+ GetMaxTest2+ GetMaxTest3+ GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 InsertTest4 LevelTest1 LevelTest2 LevelTest3 LevelTest4 OrderingTest1 OrderingTest2 OrderingTest3 OrderingTest4 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 SizeTest1 SizeTest2 SizeTest3 , , , ,
5,Mon Mar 30 17:13:14 EDT 2020,100,0,Assignment4Suite,ContainsTest1 ContainsTest2 ContainsTest3 ContainsTest4 GetMaxTest1 GetMaxTest2 GetMaxTest3 GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 InsertTest4 LevelTest1 LevelTest2 LevelTest3 LevelTest4 OrderingTest1 OrderingTest2 OrderingTest3 OrderingTest4 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 SizeTest1 SizeTest2 SizeTest3 , , , ,
